event_name,round,match,team,yt_channel,timestamp,author_name,text
Seoul,1,2,QUICK STYLE,idl.global,0:42:00,@MeltonLagrimas,???
Seoul,1,2,QUICK STYLE,idl.global,0:42:00,@mathyunghyunsukieee3957,i think Brotherhood just match the vibe of quickstyle :rolling_on_the_floor_laughing: that's why it looks like a warm up
Seoul,1,2,QUICK STYLE,idl.global,0:42:01,@twstwodaily,THEY DID THE I WANT YOU BACK SET
Seoul,1,2,QUICK STYLE,idl.global,0:42:01,@Kyle-108,still boring
Seoul,1,2,QUICK STYLE,idl.global,0:42:01,@vahnyk,brhd sweeps
Seoul,1,2,QUICK STYLE,idl.global,0:42:02,@Thatonegirlyuna,BROTHERHOOD:saluting_face:
Seoul,1,2,QUICK STYLE,idl.global,0:42:02,@reyva2504,geniunley its sm btr from yhr last one
Seoul,1,2,QUICK STYLE,idl.global,0:42:03,@aguxtd,:smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:
Seoul,1,2,QUICK STYLE,idl.global,0:42:04,@EllaThink,uh
Seoul,1,2,QUICK STYLE,idl.global,0:42:04,@harrybui1264,Agreed RF has been the only one with energy this series
Seoul,1,2,QUICK STYLE,idl.global,0:42:04,@alvindharmasaputra4849,hmm idk man
Seoul,1,2,QUICK STYLE,idl.global,0:42:05,@nazzylove_bunny1,Na definitely brotherhood for the win
Seoul,1,2,QUICK STYLE,idl.global,0:42:05,@tobioweb5500,they’re not as clean tbh
Seoul,1,2,QUICK STYLE,idl.global,0:42:05,@jjjjjjjoshu,brhd is kinda weak but qs is weaker tbh
Seoul,1,2,QUICK STYLE,idl.global,0:42:06,@zinfandellani,7 - 0
Seoul,1,2,QUICK STYLE,idl.global,0:42:06,@rheanadalucan,LAHHH LSLA BROTHERHOOD NA DTEPSS
Seoul,1,2,QUICK STYLE,idl.global,0:42:06,@ifskate420,BROTHERHOOOODD
Seoul,1,2,QUICK STYLE,idl.global,0:42:07,@loraileys,LETS HOPE ROUBD 2 IS BETTER BRUH
Seoul,1,2,QUICK STYLE,idl.global,0:42:07,@xaroulaspanou,thats...not it
Seoul,1,2,QUICK STYLE,idl.global,0:42:07,@zinfandellani,sorry
Seoul,1,2,QUICK STYLE,idl.global,0:42:07,@neilcodm6201,nah this is not it
Seoul,1,2,QUICK STYLE,idl.global,0:42:08,@twstwodaily,NOT CLEAN
Seoul,1,2,QUICK STYLE,idl.global,0:42:08,@Oyasumi1234,This a No
Seoul,1,2,QUICK STYLE,idl.global,0:42:08,@MJH977,"What is with this division round, really a miss more than a hit....is it the korean air or something??"
Seoul,1,2,QUICK STYLE,idl.global,0:42:08,@leighdinaya,THE WAY THEY SWITCH STYLES???
Seoul,1,2,QUICK STYLE,idl.global,0:42:09,@cenamoncenamobuns,oh
Seoul,1,2,QUICK STYLE,idl.global,0:42:10,@joshuatacorda1624,gulo
Seoul,1,2,QUICK STYLE,idl.global,0:42:10,@cenamoncenamobuns,OHH
Seoul,1,2,QUICK STYLE,idl.global,0:42:10,@hyunjinswife2248,"tapos ito nanalo para sure first place 1M , plot twist HAHAHAHA"
Seoul,1,2,QUICK STYLE,idl.global,0:42:11,@takeyyshi,mas clean brhd aminin niyo nalang
Seoul,1,2,QUICK STYLE,idl.global,0:42:11,@jaminpascual5560,The idea is there but ngl it’s not clean and you can tell they are trying something new :grimacing_face: BRHD was def going easy on them
Seoul,1,2,QUICK STYLE,idl.global,0:42:12,@choiimarc2002,"THE START IS ALREADY GOOD I WISH THEY MAINTAIN THE ENERGY TILL THE END, SEE YOU BH NEXT ROUND"
Seoul,1,2,QUICK STYLE,idl.global,0:42:12,@Felix21xv,Still brotherhood better
Seoul,1,2,QUICK STYLE,idl.global,0:42:12,@kizuumi0420,THE TAUNTINGGG
Seoul,1,2,QUICK STYLE,idl.global,0:42:12,@kenjifd,YEAAHHH GIRL POWER
Seoul,1,2,QUICK STYLE,idl.global,0:42:12,@audreybaculando683,went very hiphop
Seoul,1,2,QUICK STYLE,idl.global,0:42:13,@peewwiii,LAME
Seoul,1,2,QUICK STYLE,idl.global,0:42:13,@titodsenyoonyt,You all wait for round 2
Seoul,1,2,QUICK STYLE,idl.global,0:42:14,@ThereseViane,disorganized
Seoul,1,2,QUICK STYLE,idl.global,0:42:15,@aguxtd,:light_blue_heart::light_blue_heart::light_blue_heart::light_blue_heart::light_blue_heart::light_blue_heart::light_blue_heart::light_blue_heart::light_blue_heart::light_blue_heart:
Seoul,1,2,QUICK STYLE,idl.global,0:42:15,@hyehani,Have brhd performmmm
Seoul,1,2,QUICK STYLE,idl.global,0:42:15,@garfieldbreadlover09,NAHH THEY ATE
Seoul,1,2,QUICK STYLE,idl.global,0:42:16,@OnceNgBayan,this is probably a 5-2 at worst
Seoul,1,2,QUICK STYLE,idl.global,0:42:16,@patriciadesquitado871,I love the callouts though. HAHAHA
Seoul,1,2,QUICK STYLE,idl.global,0:42:17,@cdn.igrisss,the music choice kind ehh yk
Seoul,1,2,QUICK STYLE,idl.global,0:42:17,@valerakkaktotakk3304,Cool part
Seoul,1,2,QUICK STYLE,idl.global,0:42:17,@Sammy-uj1,BRHD FANS ARE SO TOXIC LOL
Seoul,1,2,QUICK STYLE,idl.global,0:42:18,@tookakuidude1121,it is not as clean tho
Seoul,1,2,QUICK STYLE,idl.global,0:42:18,@DaveGarcia-n8z,BRHD AT ROUND 2 : :skull::skull::skull::skull:
Seoul,1,2,QUICK STYLE,idl.global,0:42:18,@Helyum3,brhd clearly win
Seoul,1,2,QUICK STYLE,idl.global,0:42:19,@Anagnxstou,Brhd were wayyyy cleaner
Seoul,1,2,QUICK STYLE,idl.global,0:42:20,@ken-l1p8u,LOL Y'ALL ARE JUST BEING HATERS AND BIASED AT THIS POINT
Seoul,1,2,QUICK STYLE,idl.global,0:42:21,@UwU-on8kq,RF ATE the other three a bit lacking
Seoul,1,2,QUICK STYLE,idl.global,0:42:21,@wicked.c7212,lezzgoo Quickstyle :blue_heart:
Seoul,1,2,QUICK STYLE,idl.global,0:42:21,@KurtczackToledo,AYYYYU
Seoul,1,2,QUICK STYLE,idl.global,0:42:21,@kunsyaman,walang nagkamali altho brhd still cleaner
Seoul,1,2,QUICK STYLE,idl.global,0:42:21,@takeyyshi,MAS CLEAN TLAGA BRHD AYAW NIYO AMININ WHSHSHW
Seoul,1,2,QUICK STYLE,idl.global,0:42:22,@dafi-quakc,okay ima start casting my vote
Seoul,1,2,QUICK STYLE,idl.global,0:42:22,@hroyhn,i think brhd's tryna match qs theyll probably do better r2
Seoul,1,2,QUICK STYLE,idl.global,0:42:22,@enashinoo,this is so messy bro
Seoul,1,2,QUICK STYLE,idl.global,0:42:23,@JadenAngelo-f7n,nah this round is not it
Seoul,1,2,QUICK STYLE,idl.global,0:42:23,@adrianpaulyadao6190,choreo weak
Seoul,1,2,QUICK STYLE,idl.global,0:42:23,@aldrinvibar3215,not even clean?
Seoul,1,2,QUICK STYLE,idl.global,0:42:25,@_rxby_jen,Messy asf
Seoul,1,2,QUICK STYLE,idl.global,0:42:25,@kizuumi0420,both tuff braur
Seoul,1,2,QUICK STYLE,idl.global,0:42:25,@hyunjinswife2248,ito iboboto ng fans para manalo 1M sa round 2 HAHA
Seoul,1,2,QUICK STYLE,idl.global,0:42:25,@patriciadesquitado871,HHHAHAHAHAHAAHA
Seoul,1,3,1MILLION,idl.global,0:55:55,@ReVeLy-ez3qt,LETS GO 1 MILLION
Seoul,1,3,1MILLION,idl.global,0:55:56,@왕혜영-r1j,Goooooooooooo
Seoul,1,3,1MILLION,idl.global,0:55:57,@kunsyaman,SHOPEE VS SHEIN LESGO
Seoul,1,3,1MILLION,idl.global,0:55:57,@æ-ditt,go grv track_ito:fire::fire::fire:
Seoul,1,3,1MILLION,idl.global,0:55:58,@mikmikn4tion,"WAG NA KAYO MAG EXPECT GUYS 1 MILLION NA YAN, ASA KOREA SILA EE"
Seoul,1,3,1MILLION,idl.global,0:55:58,@ikeeee_0,HAHAHAHHAHA AND ACCENT
Seoul,1,3,1MILLION,idl.global,0:55:58,@Reiddddddddd,"L venue, L host, L shoutcaster, L crowd. wow Korea we all waited for a month goddamn"
Seoul,1,3,1MILLION,idl.global,0:55:58,@joOhners,yoo philipine ppl doesnt that guy look like jhong lmao
Seoul,1,3,1MILLION,idl.global,0:55:59,@LucasPasig,SIKAND
Seoul,1,3,1MILLION,idl.global,0:55:59,@jeanie5711,LFGGG
Seoul,1,3,1MILLION,idl.global,0:55:59,@penguuuuu21,UYYYY SECANDDD
Seoul,1,3,1MILLION,idl.global,0:55:59,@Oyasumi1234,1MIL LEGGO
Seoul,1,3,1MILLION,idl.global,0:56:00,@TongkanKawayan,brotherhood:fire::fire:brotherhood
Seoul,1,3,1MILLION,idl.global,0:56:01,@lovie7347,KOREANSSS LOOKS DOWN ON SEA
Seoul,1,3,1MILLION,idl.global,0:56:01,@meowskiing,CMON IM
Seoul,1,3,1MILLION,idl.global,0:56:03,@wicked.c7212,lexxxgo 1Million :white_heart::white_heart:
Seoul,1,3,1MILLION,idl.global,0:56:03,@ninojamessuson2553,mgaa biased yan sila
Seoul,1,3,1MILLION,idl.global,0:56:04,@Oyasumi1234,1 MIL LEGGOOOOO
Seoul,1,3,1MILLION,idl.global,0:56:04,@DearAnnicka,SHOPEEEEE
Seoul,1,3,1MILLION,idl.global,0:56:05,@UwU-on8kq,PREP LOOKIN GOOD
Seoul,1,3,1MILLION,idl.global,0:56:05,@daffiarvyn9680,reid ur unemployed
Seoul,1,3,1MILLION,idl.global,0:56:07,@anyazamora9614,KAHIT ISANG POINT LANG MAKUHA NG JR SEA MASAYA NA AKO:orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart:
Seoul,1,3,1MILLION,idl.global,0:56:07,@takeyyshi,hoy anong brotherhood tapos na yan HWHWHWHWHWHWHWHW
Seoul,1,3,1MILLION,idl.global,0:56:08,@jjjjjjjoshu,YEAH THEY WINNINGGG
Seoul,1,3,1MILLION,idl.global,0:56:09,@juliahageler3837,WHERE IS HARIMU
Seoul,1,3,1MILLION,idl.global,0:56:09,@cinnamonhope1,ONE MILLION FIGHTING
Seoul,1,3,1MILLION,idl.global,0:56:09,@ninojamessuson2553,hhahhaahahahaha
Seoul,1,3,1MILLION,idl.global,0:56:10,@DJJD17,:red_heart:1MILLION:red_heart:
Seoul,1,3,1MILLION,idl.global,0:56:10,@MATTHIUERICOMOLINA,pinoy na pinoy sekend
Seoul,1,3,1MILLION,idl.global,0:56:11,@jjjjjjjoshu,PLS PLS PLS
Seoul,1,3,1MILLION,idl.global,0:56:11,@ohhtris,JAM REPUBLIC
Seoul,1,3,1MILLION,idl.global,0:56:11,@GawonLee0427,백구영임???
Seoul,1,3,1MILLION,idl.global,0:56:11,@neorrii,JUSKO LALAKAS LANG CROWD PAG SA 1M NUYAN
Seoul,1,3,1MILLION,idl.global,0:56:12,@parkjihou,HOY MGA TAGA PILIPINS VOTE WISELY GUYS BAKA PATI BA NAMAN DITO IVOVOTE NIYO YUNG ANO HA
Seoul,1,3,1MILLION,idl.global,0:56:14,@dafi-quakc,YES TO JRSEA NO TO PAX SILICA
Seoul,1,3,1MILLION,idl.global,0:56:14,@DearAnnicka,TEAAMM SHOPEEEE
Seoul,1,3,1MILLION,idl.global,0:56:15,@mikmikn4tion,JUNGKOOK VS VICE GANDA
Seoul,1,3,1MILLION,idl.global,0:56:15,@rayn6152,another good start from 1MIL
Seoul,1,3,1MILLION,idl.global,0:56:18,@UwU-on8kq,WHATTT
Seoul,1,3,1MILLION,idl.global,0:56:22,@takeyyshi,eksena sila
Seoul,1,3,1MILLION,idl.global,0:56:23,@xshckwave,LETS GO 1MILLIONNNNNNNNNNNN :white_heart::white_heart::white_heart::white_heart:
Seoul,1,3,1MILLION,idl.global,0:56:23,@mikehawk8744,Pfft
Seoul,1,3,1MILLION,idl.global,0:56:26,@kunsyaman,UNA RAW ANG SHEIN #NOTOFASTFASHION
Seoul,1,3,1MILLION,idl.global,0:56:30,@Gam3Bo1KD,GRABE
Seoul,1,3,1MILLION,idl.global,0:56:31,@takeyyshi,eksena yarne
Seoul,1,3,1MILLION,idl.global,0:56:34,@---wy8zq,YES
Seoul,1,3,1MILLION,idl.global,0:56:34,@loraileys,ooooo
Seoul,1,3,1MILLION,idl.global,0:56:35,@markilaset09,ANGALING NG CONCEPT
Seoul,1,3,1MILLION,idl.global,0:56:36,@---wy8zq,GAGAGAGAGA
Seoul,1,3,1MILLION,idl.global,0:56:36,@nishimurr0,DANGGG
Seoul,1,3,1MILLION,idl.global,0:56:37,@DJJD17,liakim!!!!!
Seoul,1,3,1MILLION,idl.global,0:56:37,@tobioweb5500,OMG LOVE THE MUSICCCC
Seoul,1,3,1MILLION,idl.global,0:56:37,@mariselasutton957,LETS GOOOOO MIHAWKKKK
Seoul,1,3,1MILLION,idl.global,0:56:37,@okp1763,DAMMNNNNNN
Seoul,1,3,1MILLION,idl.global,0:56:37,@luclucille,OKAYUYYY????
Seoul,1,3,1MILLION,idl.global,0:56:38,@Banana-ph4vq,JUDASS
Seoul,1,3,1MILLION,idl.global,0:56:38,@DNCharLeys,lady gaga again?
Seoul,1,3,1MILLION,idl.global,0:56:38,@harrybui1264,So the crowd is not dead u just decided to only support the SK team?
Seoul,1,3,1MILLION,idl.global,0:56:38,@nishimurr0,LADY GAGA
Seoul,1,3,1MILLION,idl.global,0:56:39,@mikehawk8744,Ok
Seoul,1,3,1MILLION,idl.global,0:56:39,@patriciadesquitado871,OH SHOOOOT
Seoul,1,3,1MILLION,idl.global,0:56:40,@trusolievatruther,DANG
Seoul,1,3,1MILLION,idl.global,0:56:41,@markilaset09,HALA
Seoul,1,3,1MILLION,idl.global,0:56:41,@DJJD17,judas!!!!
Seoul,1,3,1MILLION,idl.global,0:56:42,@UwU-on8kq,IMSAME PULL
Seoul,1,3,1MILLION,idl.global,0:56:42,@kunsyaman,WAIT I LIKE THIS
Seoul,1,3,1MILLION,idl.global,0:56:43,@MJH977,Damn now the crowd is alive lol
Seoul,1,3,1MILLION,idl.global,0:56:43,@CallMeTpain,HOLYYYYYYYY CONCEPTTTTTTTT
Seoul,1,3,1MILLION,idl.global,0:56:43,@æ-ditt,1m Pala kala ko grv:face_with_tears_of_joy:
Seoul,1,3,1MILLION,idl.global,0:56:44,@ThanhNguyenXuan-fp9sd,omg
Seoul,1,3,1MILLION,idl.global,0:56:44,@leviaiki9168,OKAY
Seoul,1,3,1MILLION,idl.global,0:56:44,@JhonPaulFlores-y9q,lagowt
Seoul,1,3,1MILLION,idl.global,0:56:44,@rubysayer3025,Judas NO WAY
Seoul,1,3,1MILLION,idl.global,0:56:45,@markilaset09,GAGSTI
Seoul,1,3,1MILLION,idl.global,0:56:45,@CDSBang,LEZGOOOOO
Seoul,1,3,1MILLION,idl.global,0:56:45,@pieceofdoe,WOOOWWWWWWWW
Seoul,1,3,1MILLION,idl.global,0:56:46,@Themushroomball,YAAAAAAS
Seoul,1,3,1MILLION,idl.global,0:56:46,@UwU-on8kq,WHATTTT
Seoul,1,3,1MILLION,idl.global,0:56:47,@SarahMartinez-s2m,oh shoot song choice
Seoul,1,3,1MILLION,idl.global,0:56:47,@leviaiki9168,OKYYYYYYY
Seoul,1,3,1MILLION,idl.global,0:56:47,@lawrence5718,LADY GAGA AGAIN
Seoul,1,3,1MILLION,idl.global,0:56:47,@kunsyaman,LEGIT BA JUDAS
Seoul,1,3,1MILLION,idl.global,0:56:48,@jeanie5711,GAGO
Seoul,1,3,1MILLION,idl.global,0:56:48,@hendrymiu,this song again?
Seoul,1,3,1MILLION,idl.global,0:56:48,@heinzfel,LADY GAGAAA
Seoul,1,3,1MILLION,idl.global,0:56:48,@takeyyshi,"me lamba umoorder ng squishy sa shein, labyugais"
Seoul,1,3,1MILLION,idl.global,0:56:48,@Rahkiroad,:orange_heart:JAM REPUBLIC SEA:orange_heart:
Seoul,1,3,1MILLION,idl.global,0:56:49,@joOhners,OKKKAY 1m chiilll lol
Seoul,1,3,1MILLION,idl.global,0:56:50,@taynguyener,Another gaga LOL
Seoul,1,3,1MILLION,idl.global,0:56:50,@iyelll_r,OHSHET
Seoul,1,3,1MILLION,idl.global,0:56:51,@PookieMoosie,okay Loooove this
Seoul,1,3,1MILLION,idl.global,0:56:51,@CDSBang,PEAK
Seoul,1,3,1MILLION,idl.global,0:56:51,@nishimurr0,THEY'RE GETTING THE WIN
Seoul,1,3,1MILLION,idl.global,0:56:51,@luvvlea,ouu shii
Seoul,1,3,1MILLION,idl.global,0:56:51,@JhonPaulFlores-y9q,binuhay ang jusas ni lady gaga
Seoul,1,3,1MILLION,idl.global,0:56:52,@Jwhops,GG GUYSAA
Seoul,1,3,1MILLION,idl.global,0:56:52,@heinzfel,JUDASSS
Seoul,1,3,1MILLION,idl.global,0:56:52,@bpinkbit,PMGGG
Seoul,1,3,1MILLION,idl.global,0:56:53,@Not_kassu,JUDAS
Seoul,1,3,1MILLION,idl.global,0:56:53,@Lucian7377,JR SEA TAYO GUYSSS
Seoul,1,3,1MILLION,idl.global,0:56:53,@leviaiki9168,IM SOLD
Seoul,1,3,1MILLION,idl.global,0:56:53,@whotfsbob,SUKUNAAA GOJOOO?
Seoul,1,3,1MILLION,idl.global,0:56:53,@samgyupsal2x833,OMG LADY GAGA
Seoul,1,3,1MILLION,idl.global,0:56:54,@xshckwave,OMG JAM REPUBLIC UR ENDERS ARE HERE
Seoul,1,3,1MILLION,idl.global,0:56:55,@ririsgonewild,WHOAA WHAT
Seoul,1,3,1MILLION,idl.global,0:56:55,@joshuapilapil9805,love the song choice. lets gooooo!!!!
Seoul,1,3,1MILLION,idl.global,0:56:55,@loraileys,SHITTTT
Seoul,1,3,1MILLION,idl.global,0:56:55,@heinzfel,OMG OMG OMG
Seoul,1,3,1MILLION,idl.global,0:56:57,@justinequibod8,LECHE PANO PA SUSUNDAN YAN
Seoul,1,3,1MILLION,idl.global,0:56:57,@nevieluvs,ay wow holy song choice
Seoul,1,3,1MILLION,idl.global,0:56:57,@TongkanKawayan,brotherhood:fire::fire:brotherhoodbrotherhood:fire::fire:
Seoul,1,3,1MILLION,idl.global,0:56:57,@kunsyaman,FUCKKKK I LOVE U JESUS
Seoul,1,3,1MILLION,idl.global,0:56:58,@Jwhops,GG GUYSSS
Seoul,1,3,1MILLION,idl.global,0:56:58,@ahmadfadhil7431,LETSSSGOOOO
Seoul,1,3,1MILLION,idl.global,0:56:59,@RocoNic,luh umingay bigla
Seoul,1,3,1MILLION,idl.global,0:56:59,@MeltonLagrimas,LETS GOOOO :black_heart::black_heart::black_heart:
Seoul,1,3,1MILLION,idl.global,0:57:00,@kayceeb7199,FIRE CHOREO FIRE MUSIC
Seoul,1,3,1MILLION,idl.global,0:57:00,@trusolievatruther,WAIT THEYRE SO GOOOODDDD
Seoul,1,3,1MILLION,idl.global,0:57:00,@luclucille,LETS GOOOOO???
Seoul,1,3,1MILLION,idl.global,0:57:00,@wrierdan1021,this is sick
Seoul,1,3,1MILLION,idl.global,0:57:01,@nishimurr0,BIG REDEMPTION
Seoul,1,3,1MILLION,idl.global,0:57:01,@heinzfel,YOU HAVE MY VOTE SA LADY GAGA SONG PA LANG
Seoul,1,3,1MILLION,idl.global,0:57:02,@kenjifd,BROOO NGL THEY'RE GOOODD
Seoul,1,3,1MILLION,idl.global,0:57:03,@RobloxZazaza,so basically they are calling sout east asians slaves
Seoul,1,3,1MILLION,idl.global,0:57:03,@jeanie5711,SLAYY???!
Seoul,1,3,1MILLION,idl.global,0:57:03,@parkjihou,SHOPPEE TAYO SHOPPEE GUYS TEAM PILIPINS :orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart:
Seoul,1,3,1MILLION,idl.global,0:57:04,@leviaiki9168,NOW THIS IS THE SONG CHOICE
Seoul,1,3,1MILLION,idl.global,0:57:05,@loraileys,SOLDDDD
Seoul,1,3,1MILLION,idl.global,0:57:05,@eve4560,THE SONG CHOICEE GOSHH
Seoul,1,3,1MILLION,idl.global,0:57:06,@patriciadesquitado871,Basin naa's Sukuna dira.
Seoul,1,3,1MILLION,idl.global,0:57:06,@UwU-on8kq,SO CLEAN
Seoul,1,3,1MILLION,idl.global,0:57:07,@SeanEzra-zv2vf,OMG SORRYYY THEY ATEEEEE
Seoul,1,3,1MILLION,idl.global,0:57:07,@PookieMoosie,holy jjk pull
Seoul,1,3,1MILLION,idl.global,0:57:08,@melanimkc7841,Dammmmmm
Seoul,1,3,1MILLION,idl.global,0:57:08,@melissalin1713,oh my god
Seoul,1,3,1MILLION,idl.global,0:57:08,@nevieluvs,HOLY SONG CHOICEEE
Seoul,1,3,1MILLION,idl.global,0:57:08,@neorrii,SUPPORT PHILIPPINES HA WAG KAYONG ANO
Seoul,1,3,1MILLION,idl.global,0:57:09,@Johnvzsa,SHETSHARON
Seoul,1,3,1MILLION,idl.global,0:57:10,@veronica-yw2vo,may. error
Seoul,1,3,1MILLION,idl.global,0:57:10,@JAYTHOMAYCO,OKAYYYY
Seoul,1,3,1MILLION,idl.global,0:57:10,@Themushroomball,ENERGYYYY
Seoul,1,3,1MILLION,idl.global,0:57:10,@swiftie_33,THIS IS SO GOODDDD
Seoul,1,3,1MILLION,idl.global,0:57:10,@Maggie_Yang,firreeeeeee
Seoul,1,3,1MILLION,idl.global,0:57:11,@mattmatt1015,𝐇𝐀𝐑𝐈𝐌𝐔
Seoul,1,3,1MILLION,idl.global,0:57:11,@chsk_rie,ateeeeeeeeee
Seoul,1,3,1MILLION,idl.global,0:57:11,@rayn6152,They sure love Gaga's songs
Seoul,1,3,1MILLION,idl.global,0:57:12,@bzinthacut,LSTS GO 1M I LOVE U
Seoul,1,3,1MILLION,idl.global,0:57:12,@rubysayer3025,BRINGING THE ENERGY BACK COME ON 1M
Seoul,1,3,1MILLION,idl.global,0:57:12,@vahnyk,SWEEEP
Seoul,1,3,1MILLION,idl.global,0:57:13,@melissalin1713,OH MY FUCKING GOD
Seoul,1,3,1MILLION,idl.global,0:57:13,@joelfgallarde,1M is sooo average lol
Seoul,1,3,1MILLION,idl.global,0:57:13,@justinejarcia4353,sukuna vs gojo
Seoul,1,3,1MILLION,idl.global,0:57:14,@ifskate420,GAGGAA
Seoul,1,3,1MILLION,idl.global,0:57:14,@johnvanabad5237,cleanliness talaga sila madaot
Seoul,1,3,1MILLION,idl.global,0:57:15,@heinzfel,YESSS
Seoul,1,3,1MILLION,idl.global,0:57:17,@DJJD17,debby!!!!!
Seoul,1,3,1MILLION,idl.global,0:57:18,@takeyyshi,"joke ang galing nila, pero shopee parin ako haha #anona"
Seoul,1,3,1MILLION,idl.global,0:57:18,@double_roses,See what the crowd is capable of????????????
Seoul,1,3,1MILLION,idl.global,0:57:19,@Uknown_creature,Oooo miyaabbiiiii
Seoul,1,3,1MILLION,idl.global,0:57:20,@imonly0,WTFFF
Seoul,1,3,1MILLION,idl.global,0:57:20,@eljhanzu,BROTHERHOOD ON TOP
Seoul,1,3,1MILLION,idl.global,0:57:20,@ifskate420,OH YESD
Seoul,1,3,1MILLION,idl.global,0:57:20,@whlskey,hell nah
Seoul,1,3,1MILLION,idl.global,0:57:20,@JceeB,Galingan nyo JR lakas ng 1M
Seoul,1,3,1MILLION,idl.global,0:57:22,@patriciadesquitado871,Asa si Gojo
Seoul,1,3,1MILLION,idl.global,0:57:23,@juchi3730,Debbbyyy
Seoul,1,3,1MILLION,idl.global,0:57:23,@kunsyaman,LINIS AH
Seoul,1,3,1MILLION,idl.global,0:57:23,@vahnyk,PILIPINS PARIN
Seoul,1,3,1MILLION,idl.global,0:57:23,@melissalin1713,SWEEP
Seoul,1,3,1MILLION,idl.global,0:57:24,@PRINCEJACOBOPACO,JAMMMMMMMMMM :orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart:
Seoul,1,3,1MILLION,idl.global,0:57:24,@alyster8520,JAM REPUBLIC LET'S GOOO JHONG HILARIOUS LET'S GOOO
Seoul,1,3,1MILLION,idl.global,0:57:25,@AgathaClare,THE HECK!!! 1M IS REALLY BRINGING US EVERYTHING HERE
Seoul,1,3,1MILLION,idl.global,0:57:25,@parkjihou,SHOPPEE TAYO SHOPPEE GUYS TEAM PILIPINS
Seoul,1,3,1MILLION,idl.global,0:57:25,@ninojamessuson2553,im satttt!!!
Seoul,1,3,1MILLION,idl.global,0:57:25,@Yuxinsrj,GAGGGGGG
Seoul,1,3,1MILLION,idl.global,0:57:25,@zathrd2084,gojo type music
Seoul,1,3,1MILLION,idl.global,0:57:25,@melissalin1713,CLEAN SWEEP
Seoul,1,3,1MILLION,idl.global,0:57:26,@stupidlynene5633,THEYRE SO CLEAN
Seoul,1,3,1MILLION,idl.global,0:57:27,@fruitsaeladxx,DAYUMMM
Seoul,1,3,1MILLION,idl.global,0:57:27,@cliffartoque526,let's gooo jammmmm
Seoul,1,3,1MILLION,idl.global,0:57:27,@eve4560,I LOVEEE IT
Seoul,1,3,1MILLION,idl.global,0:57:28,@DJJD17,omg!!!!!
Seoul,1,3,1MILLION,idl.global,0:57:29,@realorencatayoc2728,Wow
Seoul,1,3,1MILLION,idl.global,0:57:29,@TongkanKawayan,brotherhood:fire::fire:brotherhoodbrotherhood:fire::fire:brotherhoodbrotherhood:fire::fire:brotherhood
Seoul,1,3,1MILLION,idl.global,0:57:29,@alvindharmasaputra4849,LoOL OKAY BUT SK IS VERY RELIGIOUS ALRIGHT 1M
Seoul,1,3,1MILLION,idl.global,0:57:30,@luclucille,CLEANNNN
Seoul,1,3,1MILLION,idl.global,0:57:30,@nishimurr0,1MILLION
Seoul,1,3,1MILLION,idl.global,0:57:30,@leviaiki9168,STAWP IM SOLD
Seoul,1,3,1MILLION,idl.global,0:57:31,@shanna9821,Ohhhh
Seoul,1,3,1MILLION,idl.global,0:57:31,@mikehawk8744,This the best one so far
Seoul,1,3,1MILLION,idl.global,0:57:31,@jeanie5711,GRABEEE
Seoul,1,3,1MILLION,idl.global,0:57:32,@UwU-on8kq,STAGINGGGG
Seoul,1,3,1MILLION,idl.global,0:57:32,@DJJD17,wowwwwwwwwww
Seoul,1,3,1MILLION,idl.global,0:57:32,@pieceofdoe,Best set so FARRR DAMNNN
Seoul,1,3,1MILLION,idl.global,0:57:33,@vahnyk,galingan nyo jrsea
Seoul,1,3,1MILLION,idl.global,0:57:34,@SachilabsASMR,ANG LOPIT
Seoul,1,3,1MILLION,idl.global,0:57:35,@kunsyaman,#NOTOFASTFASHION
Seoul,1,3,1MILLION,idl.global,0:57:35,@eljhanzu,BROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOPBROTHERHOOD ON TOP
Seoul,1,3,1MILLION,idl.global,0:57:35,@kttryx,WOWWWWA
Seoul,1,3,1MILLION,idl.global,0:57:36,@meow_meowieee,CLEANNNNN
Seoul,1,3,1MILLION,idl.global,0:57:36,@BalabaRoldan,woaah
Seoul,1,3,1MILLION,idl.global,0:57:36,@trusolievatruther,SO GOOOOODDDDD
Seoul,1,3,1MILLION,idl.global,0:57:37,@ahmadfadhil7431,CLEAAANNNSSS
