event,date,venue,round,match,team,fan_vote_count,judge,category,score,total_fan_votes
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Amari Marshall,Stylistic Athleticism,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Amari Marshall,Cleanliness,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Amari Marshall,Technical Execution + Authenticity,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Amari Marshall,Spacing,8.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Amari Marshall,Projection/Communication,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Amari Marshall,Stamina,9.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Cheyenne Kibblewhite,Choreography Complexity,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Cheyenne Kibblewhite,Staging,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Cheyenne Kibblewhite,Musicality,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Cheyenne Kibblewhite,Creativity,8.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Cheyenne Kibblewhite,Stylistic Athleticism,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Cheyenne Kibblewhite,Cleanliness,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Cheyenne Kibblewhite,Technical Execution + Authenticity,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Cheyenne Kibblewhite,Spacing,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Cheyenne Kibblewhite,Projection/Communication,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Cheyenne Kibblewhite,Stamina,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Cheyenne Kibblewhite,Choreography Complexity,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Cheyenne Kibblewhite,Staging,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Cheyenne Kibblewhite,Musicality,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Cheyenne Kibblewhite,Creativity,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Cheyenne Kibblewhite,Stylistic Athleticism,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Cheyenne Kibblewhite,Cleanliness,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Cheyenne Kibblewhite,Technical Execution + Authenticity,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Cheyenne Kibblewhite,Spacing,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Cheyenne Kibblewhite,Projection/Communication,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Cheyenne Kibblewhite,Stamina,9.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Comfort Fedoke,Choreography Complexity,8.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Comfort Fedoke,Staging,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Comfort Fedoke,Musicality,8.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Comfort Fedoke,Creativity,7.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Comfort Fedoke,Stylistic Athleticism,7.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Comfort Fedoke,Cleanliness,8.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Comfort Fedoke,Technical Execution + Authenticity,7.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Comfort Fedoke,Spacing,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Comfort Fedoke,Projection/Communication,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Comfort Fedoke,Stamina,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Comfort Fedoke,Choreography Complexity,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Comfort Fedoke,Staging,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Comfort Fedoke,Musicality,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Comfort Fedoke,Creativity,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Comfort Fedoke,Stylistic Athleticism,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Comfort Fedoke,Cleanliness,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Comfort Fedoke,Technical Execution + Authenticity,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Comfort Fedoke,Spacing,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Comfort Fedoke,Projection/Communication,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Comfort Fedoke,Stamina,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Gina Michael,Choreography Complexity,8.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Gina Michael,Staging,8.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Gina Michael,Musicality,9.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Gina Michael,Creativity,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Gina Michael,Stylistic Athleticism,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Gina Michael,Cleanliness,9.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Gina Michael,Technical Execution + Authenticity,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Gina Michael,Spacing,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Gina Michael,Projection/Communication,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Gina Michael,Stamina,9.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Gina Michael,Choreography Complexity,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Gina Michael,Staging,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Gina Michael,Musicality,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Gina Michael,Creativity,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Gina Michael,Stylistic Athleticism,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Gina Michael,Cleanliness,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Gina Michael,Technical Execution + Authenticity,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Gina Michael,Spacing,8.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Gina Michael,Projection/Communication,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Gina Michael,Stamina,9.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Nicolas Begin,Choreography Complexity,8.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Nicolas Begin,Staging,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Nicolas Begin,Musicality,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Nicolas Begin,Creativity,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Nicolas Begin,Stylistic Athleticism,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Nicolas Begin,Cleanliness,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Nicolas Begin,Technical Execution + Authenticity,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Nicolas Begin,Spacing,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Nicolas Begin,Projection/Communication,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,GRV,2208,Nicolas Begin,Stamina,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Nicolas Begin,Choreography Complexity,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Nicolas Begin,Staging,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Nicolas Begin,Musicality,8.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Nicolas Begin,Creativity,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Nicolas Begin,Stylistic Athleticism,9.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Nicolas Begin,Cleanliness,9.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Nicolas Begin,Technical Execution + Authenticity,8.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Nicolas Begin,Spacing,9.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Nicolas Begin,Projection/Communication,9.5,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,1,ROYAL FAMILY,7296,Nicolas Begin,Stamina,10.0,9504
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Haeni Kim,Choreography Complexity,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Haeni Kim,Staging,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Haeni Kim,Musicality,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Haeni Kim,Creativity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Haeni Kim,Stylistic Athleticism,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Haeni Kim,Cleanliness,7.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Haeni Kim,Technical Execution + Authenticity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Haeni Kim,Spacing,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Haeni Kim,Projection/Communication,10.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Haeni Kim,Stamina,9.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Haeni Kim,Choreography Complexity,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Haeni Kim,Staging,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Haeni Kim,Musicality,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Haeni Kim,Creativity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Haeni Kim,Stylistic Athleticism,6.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Haeni Kim,Cleanliness,7.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Haeni Kim,Technical Execution + Authenticity,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Haeni Kim,Spacing,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Haeni Kim,Projection/Communication,10.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Haeni Kim,Stamina,9.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Amari Marshall,Choreography Complexity,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Amari Marshall,Staging,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Amari Marshall,Musicality,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Amari Marshall,Creativity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Amari Marshall,Stylistic Athleticism,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Amari Marshall,Cleanliness,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Amari Marshall,Technical Execution + Authenticity,7.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Amari Marshall,Spacing,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Amari Marshall,Projection/Communication,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Amari Marshall,Stamina,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Amari Marshall,Choreography Complexity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Amari Marshall,Staging,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Amari Marshall,Musicality,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Amari Marshall,Creativity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Amari Marshall,Stylistic Athleticism,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Amari Marshall,Cleanliness,7.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Amari Marshall,Technical Execution + Authenticity,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Amari Marshall,Spacing,7.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Amari Marshall,Projection/Communication,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Amari Marshall,Stamina,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Cheyenne Kibblewhite,Choreography Complexity,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Cheyenne Kibblewhite,Staging,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Cheyenne Kibblewhite,Musicality,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Cheyenne Kibblewhite,Creativity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Cheyenne Kibblewhite,Stylistic Athleticism,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Cheyenne Kibblewhite,Cleanliness,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Cheyenne Kibblewhite,Technical Execution + Authenticity,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Cheyenne Kibblewhite,Spacing,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Cheyenne Kibblewhite,Projection/Communication,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Cheyenne Kibblewhite,Stamina,9.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Cheyenne Kibblewhite,Choreography Complexity,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Cheyenne Kibblewhite,Staging,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Cheyenne Kibblewhite,Musicality,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Cheyenne Kibblewhite,Creativity,7.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Cheyenne Kibblewhite,Stylistic Athleticism,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Cheyenne Kibblewhite,Cleanliness,7.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Cheyenne Kibblewhite,Technical Execution + Authenticity,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Cheyenne Kibblewhite,Spacing,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Cheyenne Kibblewhite,Projection/Communication,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Cheyenne Kibblewhite,Stamina,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Comfort Fedoke,Choreography Complexity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Comfort Fedoke,Staging,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Comfort Fedoke,Musicality,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Comfort Fedoke,Creativity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Comfort Fedoke,Stylistic Athleticism,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Comfort Fedoke,Cleanliness,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Comfort Fedoke,Technical Execution + Authenticity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Comfort Fedoke,Spacing,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Comfort Fedoke,Projection/Communication,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Comfort Fedoke,Stamina,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Comfort Fedoke,Choreography Complexity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Comfort Fedoke,Staging,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Comfort Fedoke,Musicality,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Comfort Fedoke,Creativity,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Comfort Fedoke,Stylistic Athleticism,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Comfort Fedoke,Cleanliness,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Comfort Fedoke,Technical Execution + Authenticity,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Comfort Fedoke,Spacing,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Comfort Fedoke,Projection/Communication,9.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Comfort Fedoke,Stamina,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Gina Michael,Choreography Complexity,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Gina Michael,Staging,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Gina Michael,Musicality,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Gina Michael,Creativity,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Gina Michael,Stylistic Athleticism,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Gina Michael,Cleanliness,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Gina Michael,Technical Execution + Authenticity,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Gina Michael,Spacing,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Gina Michael,Projection/Communication,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Gina Michael,Stamina,9.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Gina Michael,Choreography Complexity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Gina Michael,Staging,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Gina Michael,Musicality,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Gina Michael,Creativity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Gina Michael,Stylistic Athleticism,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Gina Michael,Cleanliness,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Gina Michael,Technical Execution + Authenticity,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Gina Michael,Spacing,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Gina Michael,Projection/Communication,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Gina Michael,Stamina,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Nicolas Begin,Choreography Complexity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Nicolas Begin,Staging,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Nicolas Begin,Musicality,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Nicolas Begin,Creativity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Nicolas Begin,Stylistic Athleticism,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Nicolas Begin,Cleanliness,10.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Nicolas Begin,Technical Execution + Authenticity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Nicolas Begin,Spacing,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Nicolas Begin,Projection/Communication,10.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,BROTHERHOOD,8197,Nicolas Begin,Stamina,9.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Nicolas Begin,Choreography Complexity,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Nicolas Begin,Staging,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Nicolas Begin,Musicality,9.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Nicolas Begin,Creativity,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Nicolas Begin,Stylistic Athleticism,8.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Nicolas Begin,Cleanliness,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Nicolas Begin,Technical Execution + Authenticity,9.0,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Nicolas Begin,Spacing,8.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Nicolas Begin,Projection/Communication,9.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,2,QUICK STYLE,2629,Nicolas Begin,Stamina,9.5,10826
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,3,JAM REPUBLIC,4352,Haeni Kim,Choreography Complexity,9.5,10707
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,3,JAM REPUBLIC,4352,Haeni Kim,Staging,8.0,10707
Seoul,2026-08-01,Kyung Hee University Peace Hall,1,3,JAM REPUBLIC,4352,Haeni Kim,Musicality,7.5,10707
